-140 306774885
237 170881325
50 249253353
-336 142492559
258 28979355
354 149734017
425 195819504
261 295466689
36 53414985
84 204841395
-184 160129516
-253 312332999
-490 314065312
20 183089149
472 19497154
252 31933115
306 40857533
-91 270794806
-369 108518040
-98 248393831
-89 552579
213 3837037
335 136141062
269 117259213
-22 217418394
-92 5073659
-324 233338266
318 128467640
92 290209020
-387 82261006
61 188848362
28 208396319
-197 83735208
-188 294734120
-249 30360748
-305 81893716
-492 47193112
-330 228042579
478 248902901
-470 159165159
-487 248045123
71 152078460
260 14174086
147 70547617
-313 298469
-72 300654361
-418 312755073
449 41116695
154 90123011
-456 277847215
228 305331637
-199 30224510
332 74642665
46 141524855
-367 167616606
-359 127617365
443 53787994
411 246081047
171 136004363
-47 21060777
-79 116259179
-299 38697362
268 28105281
423 139903117
434 48162630
-182 99778698
218 17905198
27 261131549
81 229924414
274 85502993
-53 110113990
-197 872299
67 183735936
216 139757592
261 4011714
455 29931114
63 249986742
10 71831622
100 55884197
416 185296200
-115 238498001
200 262862973
-197 216015367
-403 91723572
86 205035891
-335 235441999
456 182216013
486 191157048
-156 14828122
-499 160406701
379 48031816
44 180423591
-461 173303559
486 25204899
-377 286118708
113 1781202
-473 210238681
16 48974593
-21 237106128
429 176112478
-329 179003443
-116 68586970
138 9111213
-199 27830282
-159 16557947
-465 29549628
-31 43164611
223 313613898
-241 129551137
145 285982535
-63 300303041
-439 297711156
122 50713824
-277 263832486
-59 207189348
434 285238143
294 121579578
152 1251988
-99 513765
-61 194191408
-443 47727011
-104 315533948
51 5189455
-329 186666041
336 132321602
361 185607826
-252 31801588
73 243539999
18 16897241
-425 83065853
-397 194162664
-276 29335873
-482 79941887
13 165387120
-62 22003548
75 306388763
-92 2431255
453 224656693
42 5539231
-245 112871019
439 252171078
237 6334692
125 305478974
-106 139264027
-118 166689690
67 124204534
425 36628
209 291652299
-381 137777011
-86 275015499
183 291012884
-496 238107380
120 46422168
-43 5573256
-21 240294269
-407 101555495
17 247952573
276 254986347
85 175305716
-425 265096100
-459 3179881
301 275857675
393 104559771
113 74465744
-288 46582941
198 556818
-108 71258833
-454 301857653
-428 131046620
32 106518
104 302361867
-198 308582164
-153 181273812
-250 131821671
49 160259908
-52 13539388
-355 7761618
-106 148215185
311 310341492
498 226433210
-497 167808523
-385 135373827
-362 23016479
-17 31159160
-4 20317841
452 169077612
388 60852489
323 176216731
-171 4778613
-95 189676646
-38 237192890
-276 306065435
-346 89448549
-356 178975314
-146 32848201
-453 288717967
347 121105762
-307 171136334
359 253422676
429 33265424
225 202639927
-255 128662431
282 72966372
-132 194427199
271 63979775
100 205607497
-20 127627070
398 111491754
-181 70521829
-26 117856110
-144 2237871
-140 256201001
232 54147639
175 109087111
186 170043885
5 290745960
-120 13586773
-442 266026379
-459 282125729
52 57616392
102 298462457
-290 16182589
-175 239788220
224 173387728
311 37739116
-5 132496857
296 538191
195 45111372
-399 273953786
-380 230329478
123 183798455
-459 139576033
27 78879407
-63 307517282
440 30472896
-166 98312319
-226 30340916
-201 295783872
-458 316932225
-486 183767745
204 288329354
249 275947356
123 148272507
71 271134891
-128 222949391
74 240551068
404 304487836
341 266682022
93 48447144
321 90192519
-330 44501533
421 99261305
-294 56558030
-283 57947251
12 51792904
-390 216755415
462 306138914
313 281923223
233 252528960
-328 78621111
-40 76283641
50 48356957
-216 307081176
-470 164072775
-239 48982870
126 12426608
-286 306983373
-364 71702211
-195 247965137
-153 55091254
479 2858454
328 196053926
295 31318344
-463 15343483
-160 173978013
-411 212567054
-436 45647545
49 215751713
-13 18372068
52 217876607
-349 315367022
-33 173666513
279 137031598
-411 50535705
290 273008766
437 279982933
-94 43693132
19 17847497
-317 147054655
40 250556473
-87 68876345
-421 192368061
-311 10546231
78 115044697
-169 25905843
-357 192758883
-323 166614331
474 169713690
209 5472353
-415 217225114
-484 15740170
37 88573775
-344 4777151
-455 1378964
-179 7254841
61 17278201
-225 73609360
-149 73081528
463 13273145
322 1767424
216 181379626
269 10189006
497 258735512
-410 198595530
73 48275637
93 39642923
118 188697602
406 288958373
316 104706729
-350 28741229
248 215778167
-281 12246419
-146 263765164
-340 240662198
131 159881197
-102 234163382
-361 177223546
-39 198989699
413 249944612
-453 200412955
-5 188498081
282 33354995
-325 219811390
415 315177558
288 23067479
165 3181473
-402 294168463
221 79703275
201 285495160
-252 224106990
336 39971197
-322 253903336
257 198856873
254 52149530
273 70485154
464 307935714
-205 260071977
-243 246059243
-306 283553440
183 316137074
-63 298096516
72 261207661
356 276686406
302 114857241
314 297585263
-286 129033672
176 208042455
-115 178757371
401 45528688
-373 4346507
-158 209299655
-213 314068891
419 48369736
470 5282455
-406 223911224
54 295477941
480 104771920
251 133876625
442 15143497
289 183701305
357 275143723
150 105249529
-42 234476216
-306 190598574
-368 30561711
103 312019515
-223 3468836
-268 122429895
390 281455870
316 2450346
-398 310466688
122 23440671
-255 205861398
381 286666098
-98 186341441
381 250357498
-252 296323418
-82 141874506
22 94781574
-257 18817472
499 2193672
154 129655922
459 4713526
-423 197928818
326 29539962
-354 204186422
-103 21440834
51 214651167
455 289621804
4 259283396
-439 28499573
177 82458492
451 173683059
377 190332644
187 128643908
432 46235168
-483 255184125
442 317701323
-262 199912566
-55 51242653
304 287062270
258 318433660
-495 278296489
-170 213601095
444 239458051
-192 219286864
-289 22117466
-44 29389037
421 68566102
-33 287119674
-354 15882711
432 121296475
-400 110862756
-115 92988820
226 185796176
405 85656
-466 290133246
-15 139519090
-249 16435115
292 227201007
21 9305466
-81 101896236
395 279326673
205 162121871
-268 122478104
198 21374467
421 46242798
-18 8584133
-329 302827875
-436 139855563
-420 51502703
-167 309042480
491 134103055
-15 14392288
-155 124253492
-61 65165644
251 1359238
417 60591312
231 94345793
-333 68485305
-204 88453946
238 29618474
-128 9539447
-64 167093622
-211 163125968
-307 11162326
261 156715140
167 1742387
362 58746090
184 217455434
-131 302787697
155 129207678
410 187627323
-139 26227626
471 248936671
-131 286645760
183 273127955
365 17461547
-396 239331834
-10 234685701
206 222546033
-472 64152189
-113 150038726
227 260542387
-361 17709805
-354 105744765
-396 41539851
105 225174688
-427 251141034
337 27144587
-322 266609315
330 134302581
-159 1850350
322 279401156
68 58056408
263 13403138
276 20357195
-110 25108901
149 238846614
166 28954365
-133 292983151
315 19249926
275 13170949
342 13685074
-97 109259565
-11 245301379
-146 20909561
1 125351171
-11 132091403
77 294441066
-6 232989781
-174 195496552
122 290115983
-245 263631090
-293 165186007
367 58936530
-62 143202715
-156 311662111
-154 15166917
-223 115953956
403 284117282
296 2228590
-109 307776356
-367 126609976
261 197586127
28 7062609
378 212265416
445 29692924
-148 103513091
-221 136568175
-134 147949370
348 100191006
-392 56459472
-495 197987359
73 64464282
279 270669075
203 22331465
-168 9856479
-304 267255142
-87 13609857
372 199164168
215 76468074
-306 135893058
417 314285352
76 300008423
272 143348723
479 186479491
-331 318236356
-218 70862760
-375 265271982
-51 176806311
-111 112143936
-149 224995142
-147 311335015
-361 207539049
-95 78262206
262 303309133
148 210232359
25 139386568
-461 244482871
-35 235962854
-199 263671892
84 19627306
-168 114271327
345 61395337
490 90816711
374 115079761
181 276362009
-402 86183837
-250 84714789
381 295326194
-282 254483177
-474 1276127
-54 250526578
279 31279672
-286 584443
-230 220769051
397 306385340
340 67884793
189 147148912
-397 26503989
253 176738673
64 95104395
-62 229984334
-81 44887857
401 171219266
387 4773191
-352 155274041
-209 3427182
-383 306797345
-222 4437698
391 190066543
-121 16502997
459 32322813
403 81642205
-389 162405635
-354 47245186
64 106731139
-92 225842044
56 3167959
265 83716812
-66 26061113
220 25739758
-226 221544862
378 58689629
-417 286926218
-290 73676507
-73 271598153
-201 195057962
-414 260213904
354 83289871
-145 98234077
-201 246228462
-23 307401120
422 140725035
-324 127301303
423 216676442
-69 223854860
-475 2372151
239 1401401
-243 243537311
-340 20078371
-283 228485373
-430 3163235
-485 284202342
-142 40514413
350 6235432
-453 208352154
-488 91367616
160 205029123
-127 267423432
399 162111144
-269 120479829
-359 287662819
-81 209696537
-453 239122705
129 246501177
421 34898503
187 295269816
55 147717259
408 211904710
360 54996713
-487 270972266
-228 20182104
44 976857
-275 314498435
264 148476831
-120 86607439
-399 76615224
268 122626518
141 9925197
231 48891952
-118 155965490
-356 44051194
234 177834895
-259 119806801
-87 178065028
-67 118246733
382 182441786
217 2132851
-250 281353695
-299 68484871
-378 38763283
-500 279445312
-356 275091105
494 138854301
412 300636359
-397 314509099
-54 122401430
-27 50162353
-242 144197495
-414 257021753
431 10675475
-465 283581552
-495 106082950
-86 293679762
441 179635088
408 234071603
214 209151578
-420 3194100
47 118054615
68 63595534
-283 101031944
-186 207744502
-451 317416612
226 14092665
497 130173074
-482 49393371
463 260607735
453 31056839
-349 154502871
301 158988383
-167 59708644
-411 86488912
211 250192454
438 292379885
-227 144924934
-50 4710977
-204 115415397
-240 26040957
-267 237366290
431 284356866
14 2615722
336 21383842
51 216804207
-402 115529994
409 138922474
434 14976968
135 8900458
-382 153439013
136 14193657
138 184377544
-295 253826
50 130208679
195 70812895
286 19339693
414 300909502
437 124011818
-247 291495452
-153 195571634
-89 136869685
17 222188819
-299 183465414
-112 143383
271 189831847
408 44217499
-152 229634999
-451 7891504
5 156786156
296 3950974
-441 314426717
-368 22664647
-101 16953274
-494 84893011
92 275134948
-159 25711181
109 7028942
30 246094645
-462 28936510
-107 123105696
5 6117194
469 211036470
205 166405105
-136 788421
-363 312462954
71 293269293
-87 134233679
422 182074997
174 17415452
-170 185584325
-437 140769079
-74 290421010
-344 241323413
-174 541016
308 302524032
472 44896397
82 134727921
191 105765982
212 216359247
426 141712024
116 25618154
-115 305573
420 11825736
-219 7912747
123 162673137
-177 161156392
441 170423279
197 267437414
28 24907944
214 274873585
-171 183093078
185 197802754
-333 195224771
214 268891640
-321 213865004
400 202659765
29 28808207
-486 83246196
437 270726729
333 155481947
420 43484369
-364 241382497
263 68299741
213 35294592
451 199507538
-88 8131566
-361 309358462
191 263376034
482 2291105
490 158717121
-400 50289493
451 297315748
-69 235041164
-332 149765676
261 5235218
-58 100567286
-483 143103250
221 2906326
-413 230341407
-476 94603857
120 284719646
-169 16527006
447 11745863
-312 279643322
473 1528499
96 240215144
356 288321173
-127 29302689
-48 36401139
-100 228702006
-41 22421683
309 228407220
88 310578630
72 25838825
269 65059185
-45 83877463
-370 138688452
138 1671090
-208 9379794
-181 108631734
-275 906873
-232 141881084
84 155011535
33 3874966
465 59351195
-34 86332842
120 62148589
187 318139276
465 47384226
-475 302077107
298 246168220
-337 213132817
-183 244847168
-304 156072269
-45 9564898
112 214617097
48 29748936
337 89376701
-419 122184620
-30 312321148
295 6062412
44 34843133
-95 158468215
-491 1083784
-453 104987540
34 254722897
-227 50313437
-345 76098381
188 32543088
201 286988313
-443 293225461
310 148581538
-499 194678088
-62 45272679
280 227115450
-396 7252186
318 196897254
-373 72196566
270 87221629
-469 155903640
-144 149991063
6 75399929
-40 265171342
316 83734043
136 129858798
386 282898841
-160 145723792
347 309534924
447 29322792
-391 159673436
10 31533405
-131 136119486
137 905235
-101 4951471
321 1705435
269 159207434
-100 34017333
-63 299788022
-186 199367257
379 276498091
234 28847233
-372 64637906
-345 641336
-282 101243547
-462 13120542
431 237741351
116 219131738
-379 8798045
210 306453519
-366 226618409
-161 265739691
-368 225312590
313 80308456
385 19706967
499 262962669
372 119439274
-484 10702282
381 201361675
53 6025822
-80 21267704
-465 129495704
33 190239886
378 260774322
-463 192754037
-162 25844899
176 201982708
257 102018029
-435 256919572
-477 59818396
342 186449066
442 288124141
-322 263553783
234 121741677
-452 67357100
-267 32034553
45 145391467
298 300003491
360 156359499
-401 1196714
-206 52906258
-18 220913624
36 228558188
-46 172633796
-215 287886714
429 133255260
366 172100
-147 1434665
48 47201155
446 132441451
456 258639514
-61 51648380
-2 250541945
143 204715014
-55 299037998
431 725128
198 160562036
-50 97804923
260 24858786
-385 244294033
-219 278477200
-471 154773590
-208 86444618
-217 20821861
-104 240414636
3 151816061
-80 94422384
137 3906224
162 265281832
-17 225477582
-252 272373076
283 7015348
-371 122548667
-175 2749261
-56 299709512
137 130417307
-74 238246660
-166 286375567
100 155216309
340 6658127
-186 218642628
-164 258811761
-12 33799359
306 96772442
-305 65114211
303 212251443
-104 7614356
-9 434628
404 14815477
-390 268341998
63 310106213
-236 305554916
173 21224610
-4 301557158
-184 222765130
278 13065839
-367 51776274
245 133677802
-463 160141267
-167 24194268
349 250596781
-472 97603160
-324 125259296
494 131243970
420 177639107
-412 1823087
-393 221411473
-166 226031487
400 104165905
-406 199752088
187 109941525
-248 12057960
168 299279226
-48 7672585
-48 304069232
122 264679640
226 304259441
-377 183375728
-113 168687410
427 304433278
-109 277632
305 55106269
328 111584978
-465 255021727
173 710110
47 165348587
-147 214201241
143 153426862
281 167007997
-447 256064857
23 166215054
23 228963951
-474 24128512
374 116657494
368 288666163
-359 188729787
185 14737625
-67 61381823
-431 317766958
190 310927170
-275 46523531
45 199057227
-20 1829546
499 1994944
-372 251572330
-358 123243236
389 9559953
282 61193419
447 301989864
376 159611676
-331 93858567
-45 202175355
491 113233356
180 227937968
-296 248466866
-382 154045092
85 16376581
-1 76943205
-368 58429908
-327 258753364
488 41703864
-434 226404038
369 229346078
-167 164567977
-211 297144827
-72 165417558
263 76767398
444 16445289
266 257919944
182 2280384
-259 144835422
277 1003087
-474 31641449
-207 292533093
-257 2611582
-468 288034882
-260 7295904
176 259225255
170 287981818
-388 6736654
158 180766084
-359 192711107
-93 98238326
262 2389298
293 154349554
-271 92333410
-170 220519916
-69 156139071
158 16850194
-322 49714354
257 132003820
478 7428829
-305 83797148
116 253917157
96 25942150
-449 20499854
338 275673585
102 136924477
-447 165648592
398 236275008
-271 49351322
-225 254018969
331 129119028
327 315093087
-397 158954403
-352 170975947
491 22956247
-190 21957625
71 122844220
-356 212636267
-464 9808467
-370 301037800
495 196218759
162 17012768
249 22814140
422 228995023
-361 3511947
34 110959452
251 70208731
-444 179307303
206 87419
-357 107256759
-417 207337525
172 256557930
364 15112030
-380 66504882
91 102804876
163 188352213
-451 281853793
-152 262156306
344 299522746
81 182653900
-35 14077141
-34 1638324
-84 256753737
36 70373368
-371 5672739
-310 190798979
-79 40054030
-90 24583759
-19 140865220
-443 289971671
-209 24304248
-215 216849204
74 81674158
492 32411252
-442 253426555
-487 242708067
-102 13777300
-169 265167953
-426 5505628
266 233718547
-474 55754016
-273 283412076
450 108022986
-12 79727624
448 18213217
-388 221522881
-157 238722431
43 168888343
206 115618974
-217 12692800
-279 27387269
-389 38081200
-146 286087321
205 294085276
136 73609302
-277 142285249
218 265146863
429 63267851
-287 59278366
416 96627061
-450 228633295
-292 31643174
302 218663075
-83 16946020
79 31314145
-83 1411931
378 280303
-304 278701448
-1 20396367
-26 55022397
240 319952256
-232 93992225
287 14251808
-40 294574427
-388 36546801
-66 57001599
460 245264322
-17 139712906
-329 99862927
-199 210291117
197 37671026
-206 310367096
-9 262986209
421 93049874
300 313292681
-12 86141652
-2 357962
-291 187715171
92 1254514
-45 165259609
226 144839018
-472 85491132
186 195034822
-152 291292114
-427 38031115
97 3335605
-361 44727876
-304 1361566
-226 308518750
-325 263954428
-412 66985577
-327 137754038
289 241775752
157 282311793
295 36753038
-352 195069324
-430 24657210
-207 302233046
-66 161871717
274 71222794
192 222796586
203 5331295
123 114187447
-191 91112347
-96 164717484
-281 238648857
-233 168288800
465 114398133
39 7227746
-294 283377464
377 218516571
-445 228548225
340 84518700
-83 126584988
-447 145892624
-455 60234514
406 17549560
-209 211792125
-480 254642883
-182 135223844
186 134006674
-302 53721149
-357 706890
487 3390216
-176 67797044
-240 102261373
232 2538503
-169 49459203
-489 59961859
199 202201126
-336 18625677
-153 112615381
157 48386342
177 291181990
-314 21676256
-347 68789547
428 255773960
328 294324127
439 220552163
142 314103177
466 275512484
354 270473267
-389 6345436
254 280143
312 44941994
105 62374927
339 156348741
488 298371566
198 33271856
-75 160937636
131 271539524
-451 203872152
341 101573491
325 86981117
-142 19479624
-135 9346500
-451 260347545
66 260332976
489 25166750
-485 260208973
-167 160457806
326 55089273
232 214357006
-283 206849587
383 215601692
349 304888661
231 22432614
493 197834161
-252 208727372
82 7854859
60 153556780
411 139271319
480 246773484
453 82379923
-263 36373883
-189 200273192
-314 243976432
-310 319031523
488 270794431
251 216514149
184 17635782
-180 86226547
57 16668996
120 3078488
-352 237083256
195 75651487
491 29824631
142 185178854
2 186058003
-277 244438192
-439 274329008
-250 257017696
-80 299988748
127 87341344
-56 111364644
21 143274878
-482 26771388
270 284662
47 4403286
-71 115321352
496 75014096
355 38354501
-370 275367570
14 201014869
-47 206675620
34 72268812
338 52199245
258 27879442
-315 295268645
49 268003000
-264 175217396
-4 18257310
193 97564604
260 2911155
-16 14449546
36 298825640
-270 289897431
-275 31532918
53 282475978
-298 24144247
-452 81961878
75 290013734
-414 21457028
-216 135148592
-395 2816720
170 126113786
199 39437829
478 213024027
41 290738435
187 86421237
292 82915555
298 123877668
287 28495684
-396 317892469
-59 207984208
49 301502222
-484 8259250
-478 30159204
-128 227497231
363 340807
-18 191392673
333 192077401
-157 180274556
307 83193096
124 318137067
421 315433335
-222 214809802
0 275042232
-340 60544892
-125 46877892
-385 81785407
-110 154931727
-74 72471966
394 69314202
411 232501391
135 13126
168 287517135
263 25450697
-347 130018932
-304 225933125
-199 258025633
-259 53771978
0 29721078
207 208702129
418 9345559
-403 51522453
42 198057273
267 89292312
-63 47288528
37 165878263
-262 22139836
-369 140108439
233 303807193
312 302378735
-174 238202048
47 306776097
471 263554026
-290 255685628
-58 19289453
-12 78212133
494 56176380
453 77918540
203 255146876
329 313141346
166 169353775
415 2083777
-316 141637049
293 295409370
-128 223024708
293 156288765
-319 156142314
403 165938802
173 30288349
36 140347285
-86 46667111
0 37565139
168 108594552
-122 11001337
3 133802104
237 42384619
49 279198629
-373 126075499
208 153808657
-467 154421652
-460 72071064
-240 82972514
259 270512453
40 105078986
-438 229764045
393 10006150
155 27152556
-288 20041597
-33 179742817
275 16132500
-64 20067562
67 80777550
132 271719379
-268 272577302
-467 99151790
482 163935872
-338 44927528
229 98899558
-243 187824320
448 191001007
206 1097117
104 20923766
345 14870975
-242 271489571
266 183573677
70 241033054
-311 20044485
-51 157497475
52 219102982
-268 304912776
426 277787670
-186 177461224
226 297755012
-465 25700216
207 168013114
-74 214669210
-441 72359484
-268 224829682
203 126793460
389 160922575
-200 57719761
236 305971226
-346 201766629
-264 196941476
57 166041878
167 174139200
-274 26084689
196 69633334
233 8882571
47 278084463
72 264324974
30 305557451
171 163212123
136 117847602
-145 156245590
296 271045229
423 214048041
-425 59324728
221 224773416
214 277741444
-327 252544355
-209 205662615
16 4112136
-48 22913781
57 195137172
267 16517367
-241 118469504
-302 23544297
-13 189653730
152 115326582
45 51098887
434 144637178
-72 23147415
-223 121393054
-243 283984143
-375 264131426
5 181527078
473 75331784
367 260202735
-331 158985157
194 86152363
-429 162583601
378 66546285
469 32711939
-451 9782721
254 2902199
35 22806710
-298 62393299
-200 23097164
407 22577761
-258 2875574
493 92663171
9 4702683
-130 79124349
402 156724688
165 170066729
-446 12785863
437 59579140
-206 278901857
-229 269111860
-95 211961188
237 4435558
281 147814622
303 18965984
-32 13258615
186 12845911
-99 47464931
-395 5891704
103 207065671
-439 109202487
272 191561437
-132 261028898
-328 147232697
-367 132465830
-85 227661168
-26 52704352
44 271584059
272 161644908
493 16270148
265 961209
237 316515513
55 288159520
419 283149165
-164 121198159
-476 268142780
-273 26826743
488 100332480
173 125376091
380 50475724
300 120592535
447 120282393
377 263732971
-498 312347291
498 217204751
151 242472049
421 316977500
55 166127149
223 12100145
-466 22522265
-332 18726384
311 18875511
41 173271092
129 282365906
-270 215034588
-60 105914918
-87 168453199
484 39452836
-432 236822347
31 246127626
-297 103253577
-363 140347315
-225 159343774
325 276343116
-378 286378876
214 144854527
-54 73346910
209 130472174
-181 225161368
-485 285109353
430 60944816
-280 3807122
426 129295280
416 65901465
-363 13807099
269 223518498
-87 187781882
71 293702612
-285 271208847
-298 282711134
264 148883151
-175 208877862
-73 118555937
-273 263613794
-321 257219730
-197 23779857
229 198213637
-210 174905327
-366 17958349
371 73675410
467 302741352
415 101337619
-317 250632770
-181 308598005
298 240781506
337 29502490
-10 31246207
-426 274979528
343 16088470
424 174326642
-6 149416460
-335 31894894
130 159078323
437 274919517
157 122688068
116 180626957
-210 143222713
60 220896745
-152 97867018
329 65593360
-151 107515159
-292 37159634
228 190245519
36 14647430
381 151592295
-27 164558739
-292 115191199
260 223873832
-456 70327158
-307 290444860
-203 3229568
425 215992223
-296 142215647
467 220169259
-421 176191503
-433 170429293
-134 1055074
64 280641478
349 12043627
-262 19025712
-28 114278735
362 222014073
331 5108603
-237 270591061
-31 284666188
-388 6469779
454 66143102
290 170933199
428 139297138
-437 139626080
136 221288121
389 110709713
456 61972953
-446 18494357
349 151567113
-80 283437890
-386 10388471
41 143054046
-248 24889642
-123 212022437
352 29045963
337 112296321
250 6040198
-249 1393057
-338 1487760
-476 217574335
-79 199843910
-255 17273861
246 149838618
-325 19247105
437 96917209
-260 2521068
360 165776608
47 310902293
-465 176159960
-262 14199418
-391 312822145
308 30684962
285 181031315
404 40278194
32 318722698
-469 2986491
-231 268675501
-181 131671613
207 53218448
400 211598873
-135 195333765
486 314669068
99 294723106
-12 180167211
-101 269108323
-257 306815423
-393 282292248
-373 6782695
-383 45144767
-293 214092453
-83 234652725
289 251247344
-69 78312019
162 273707218
-290 14241435
-143 41007805
-164 87315312
-133 164915571
155 6632614
102 38048466
-457 155598897
228 212392819
-244 128902394
-498 247983983
162 289345149
-287 89044707
432 189275030
84 156793300
-102 4283132
364 291947369
-258 10132018
-307 4876937
-367 84672810
300 32428323
427 234419527
237 144279524
-371 206474087
-24 90566055
460 65207907
-85 63741607
-398 235095629
446 15305853
325 158499552
-469 38542124
458 315834663
496 186667708
266 68935745
-253 21557651
371 14660250
431 87231189
358 68669508
216 198542469
-87 183985048
-253 22559257
-223 283887295
-310 282273171
444 141405780
33 259239173
351 88141399
405 17633313
-91 94092563
174 232708128
437 19952964
258 117939711
284 166375859
420 313113912
310 262733460
-491 118827760
-115 183791211
-286 261755977
335 261514535
-231 96548089
-84 180915555
-87 143183462
167 180692535
-151 16722764
118 198096883
-164 119292050
427 37486703
-304 173736581
481 258064390
0 302838017
392 27190902
-92 16417743
437 266377021
445 45864020
385 28236907
47 136353493
37 7121348
-332 1344521
322 198935756
-257 307663133
-192 81892924
42 5597637
173 243065057
438 56927456
-4 60204949
-308 36338856
277 238153630
-340 74612486
-228 88359777
428 13579659
-143 12683654
-261 297411815
352 16928823
-229 2131928
306 80374209
-324 12937833
-386 85974982
447 240131474
440 166392386
-263 79536489
-152 560520
-298 364913
-271 29387177
-165 17707752
301 172284688
116 33627995
187 261072672
430 19190555
-381 13405811
179 250622119
307 223966449
249 298783613
68 8550322
401 4538928
-434 100355457
26 3843381
23 297281934
-242 17032620
47 193227616
73 197498064
90 22726535
229 310754406
457 237738941
-172 254437094
-449 133431220
11 276547115
263 138413193
44 287459240
420 104824240
-305 195515591
-479 256524343
-114 148273135
-466 212195704
154 316949491
-270 254196026
413 3910987
152 91061358
-273 197894903
-401 253364047
-18 22645143
-49 158616781
-316 129909557
-383 39632371
-164 133339402
89 276375125
89 95918184
198 68915789
493 199575337
166 26326315
-487 56438341
-76 6925229
-499 232984341
31 16776578
175 28506353
-233 197959004
-54 262248417
390 1937333
115 309385793
373 154413107
-416 235968378
94 144481203
358 92552382
-73 119012738
142 318743914
76 318385741
-238 45535958
177 118856001
-39 94822649
29 304249914
-114 228524065
237 269343558
224 68712683
-431 298147686
328 246772870
149 24104638
-449 168663404
199 262748367
-412 19915876
463 128821067
64 28084269
-231 29044191
340 252676692
-435 59967903
295 141624956
251 27600584
-343 184403237
388 276872919
62 11339372
-168 117101291
122 68255033
396 102056426
-7 112101659
-35 186968619
386 171494345
113 230577431
186 253266407
-374 20745167
